6.6375;1.6095;-0.0275;3.6255;228.75;30.06;725.1;1.89;725.73;6.0;2737.5;6.6375
6.65;1.5875;-0.0275;3.6695;228.75;30.06;725.1;1.89;725.73;6.0;2737.5;6.6375
6.6625;1.5656;-0.0275;3.7079;228.75;30.06;725.1;1.89;725.73;6.0;2737.5;6.6375
6.675;1.5326;-0.0385;3.7464;228.75;30.06;725.1;1.89;722.61;6.0;2737.5;6.6875
6.6875;1.5106;-0.0385;3.7793;228.75;30.06;725.1;1.89;722.61;6.0;2737.5;6.6875
6.7;1.4887;-0.033;3.8123;228.75;30.06;725.1;1.89;722.61;6.0;2737.5;6.6875
6.7125;1.4667;-0.033;3.8452;228.75;30.06;725.1;1.89;722.61;6.0;2737.5;6.6875
6.725;1.4392;-0.033;3.8727;231.5;28.53;722.04;1.89;722.61;6.0;2812.5;6.7375
6.7375;1.4227;-0.033;3.9002;231.5;28.53;722.04;1.89;722.61;6.0;2812.5;6.7375
6.75;1.4008;-0.022;3.9221;231.5;28.53;722.04;1.89;722.61;6.0;2812.5;6.7375
6.7625;1.3843;-0.022;3.9441;231.5;28.53;722.04;1.89;722.61;6.0;2812.5;6.7375
6.775;1.3623;-0.0165;3.9496;231.5;28.53;722.04;1.89;719.52;6.0;2812.5;6.7875
6.7875;1.3403;0.0;3.9441;231.5;28.53;722.04;1.89;719.52;6.0;2812.5;6.7875
6.8;1.3184;0.0055;3.9276;231.5;28.53;722.04;1.89;719.52;6.0;2812.5;6.7875
6.8125;1.2964;0.0165;3.9002;231.5;28.53;722.04;1.89;719.52;6.0;2812.5;6.7875
6.825;1.2744;0.0385;3.8562;234.25;26.94;719.01;1.89;719.52;6.0;2887.5;6.8375
6.8375;1.2524;0.0604;3.8068;234.25;26.94;719.01;1.89;719.52;6.0;2887.5;6.8375
6.85;1.236;0.0769;3.7519;234.25;26.94;719.01;1.89;719.52;6.0;2887.5;6.8375
6.8625;1.214;0.0989;3.6859;234.25;26.94;719.01;1.89;719.52;6.0;2887.5;6.8375
6.875;1.1975;0.1263;3.6145;234.25;26.94;719.01;1.89;717.36;6.0;2887.5;6.8875
6.8875;1.1755;0.1483;3.5321;234.25;26.94;719.01;1.89;717.36;6.0;2887.5;6.8875
6.9;1.1591;0.1703;3.4497;234.25;26.94;719.01;1.89;717.36;6.0;2887.5;6.8875
6.9125;1.1426;0.1978;3.3563;234.25;26.94;719.01;1.89;717.36;6.0;2887.5;6.8875
6.925;1.1261;0.2252;3.263;236.75;25.29;716.91;1.83;717.36;6.0;2962.5;6.9375
6.9375;1.1096;0.2472;3.1641;236.75;25.29;716.91;1.83;717.36;6.0;2962.5;6.9375
6.95;1.0931;0.2692;3.0597;236.75;25.29;716.91;1.83;717.36;6.0;2962.5;6.9375
6.9625;1.0822;0.2966;2.9553;236.75;25.29;716.91;1.83;717.36;6.0;2962.5;6.9375
6.975;1.0712;0.3241;2.851;236.75;25.29;716.91;1.83;716.37;6.0;2962.5;6.9875
6.9875;1.0547;0.3516;2.7466;236.75;25.29;716.91;1.83;716.37;6.0;2962.5;6.9875
7.0125;1.0327;0.4065;2.5379;236.75;25.29;716.91;1.83;716.37;6.0;2962.5;6.9875
7.0375;1.0053;0.4614;2.3401;236.75;25.29;716.91;1.83;716.37;6.0;2962.5;6.9875
7.0625;0.9888;0.5219;2.1478;239.0;23.64;716.01;1.59;716.13;9.0;3037.5;7.075
7.075;0.9778;0.5548;2.0545;239.0;23.64;716.01;1.59;716.13;9.0;3037.5;7.075
7.0875;0.9723;0.5878;1.9611;239.0;23.64;716.01;1.59;716.13;9.0;3037.5;7.075
7.1;0.9613;0.6152;1.8732;239.0;23.64;716.01;1.59;716.13;9.0;3037.5;7.075
7.1125;0.9558;0.6482;1.7853;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.125
7.125;0.9503;0.6812;1.7029;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.125
7.1375;0.9448;0.7141;1.615;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.125
7.15;0.9393;0.7471;1.5326;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.125
7.1625;0.9338;0.78;1.4502;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.175
7.175;0.9284;0.813;1.3623;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.175
7.1875;0.9229;0.846;1.2799;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.175
7.2;0.9174;0.8734;1.1975;241.25;21.99;715.8;1.2;716.13;9.0;3112.5;7.175
7.2125;0.9119;0.9064;1.1096;243.25;20.43;715.83;0.6;716.13;9.0;3168.75;7.225
7.225;0.9064;0.9393;1.0272;243.25;20.43;715.83;0.6;716.13;9.0;3168.75;7.225
7.2375;0.9009;0.9723;0.9503;243.25;20.43;715.83;0.6;716.13;9.0;3168.75;7.225
7.25;0.8954;0.9998;0.8679;243.25;20.43;715.83;0.6;716.13;9.0;3168.75;7.225
7.2625;0.8954;1.0327;0.791;243.25;20.43;715.83;0.6;716.16;9.0;3168.75;7.275
7.275;0.8899;1.0602;0.7141;243.25;20.43;715.83;0.6;716.16;9.0;3168.75;7.275
7.2875;0.8899;1.0877;0.6372;243.25;20.43;715.83;0.6;716.16;9.0;3168.75;7.275
7.3;0.8844;1.1151;0.5603;243.25;20.43;715.83;0.6;716.16;9.0;3168.75;7.275
7.3125;0.8844;1.1426;0.4944;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.325
7.325;0.8844;1.1701;0.423;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.325
7.3375;0.8844;1.192;0.3516;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.325
7.35;0.8844;1.214;0.2856;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.325
7.3625;0.8844;1.2415;0.2197;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.375
7.375;0.8844;1.2634;0.1538;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.375
7.3875;0.8899;1.2799;0.0879;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.375
7.4;0.8954;1.3019;0.0275;245.25;18.9;715.92;-0.21;716.16;9.0;3243.75;7.375
7.4125;0.9009;1.3239;-0.033;246.75;17.46;715.95;-1.26;716.16;9.0;3318.75;7.425
7.425;0.9064;1.3458;-0.0989;246.75;17.46;715.95;-1.26;716.16;9.0;3318.75;7.425
7.4375;0.9174;1.3623;-0.1593;246.75;17.46;715.95;-1.26;716.16;9.0;3318.75;7.425
7.45;0.9229;1.3843;-0.2197;246.75;17.46;715.95;-1.26;716.16;9.0;3318.75;7.425
